category,reason,occurrence_count,kind,sha256,source_representative,output_file,clip_top,clip_margin,clip_arrows,clip_other_gameplay,clip_live_action,clip_non_game,vision_faces,vision_humans
01_arrows,arrow_maze_or_clip,11,image,76fc1e286d399a20b4a05900c8b42f33c824603d09f1c2bb0f53303760fe1145,page_1083595128159871/images/ad_4259914734221331_image_ed74b2a7755f.jpg,01_arrows/x0011__page_1083595128159871__ad_4259914734221331__sha_76fc1e286d39__ad_4259914734221331_image_ed74b2a7755f.jpg,arrows,0.7421266883611679,0.8439134359359741,0.10178674757480621,0.019328223541378975,0.03497155010700226,0,0
01_arrows,arrow_maze_or_clip,11,image,c384c68758e90035ef985f80d4f76ed71bd7ecdf0e1163286d0a8134c421819b,page_1083595128159871/images/ad_4442337952747207_image_624b3437cf17.jpg,01_arrows/x0011__page_1083595128159871__ad_4442337952747207__sha_c384c68758e9__ad_4442337952747207_image_624b3437cf17.jpg,arrows,0.22864000499248505,0.42516034841537476,0.18239101767539978,0.19592835009098053,0.1965203434228897,0,0
03_live_action_real_people,vision_or_live_action,10,image,966a3513d673c7a38192d028964481a8abb358c58ad329f6de140f0dc35bed81,page_1083595128159871/images/ad_1003413645828356_image_f8148a50442f.jpg,03_live_action_real_people/x0010__page_1083595128159871__ad_1003413645828356__sha_966a3513d673__ad_1003413645828356_image_f8148a50442f.jpg,live_action,0.7905068919062614,0.02895655296742916,0.06931359320878983,0.8598204851150513,0.04190933704376221,2,2
03_live_action_real_people,vision_or_live_action,10,image,91169924f16f5a19596087565d15d26fc6a5638c39b4a61e392fb42e4fa68d89,page_1083595128159871/images/ad_1008697378731943_image_93fd63eed7c3.jpg,03_live_action_real_people/x0010__page_1083595128159871__ad_1008697378731943__sha_91169924f16f__ad_1008697378731943_image_93fd63eed7c3.jpg,arrows,0.010322988033294678,0.3611706495285034,0.13456614315509796,0.35084766149520874,0.1534154862165451,1,1
03_live_action_real_people,vision_or_live_action,10,image,8dbba5eb0d8435dbe08bfdf4a5b221cc2863d237bb3e6405d80f795508dad27d,page_1083595128159871/images/ad_1021777887202887_image_c844da95c56f.jpg,03_live_action_real_people/x0010__page_1083595128159871__ad_1021777887202887__sha_8dbba5eb0d84__ad_1021777887202887_image_c844da95c56f.jpg,live_action,0.7894845977425575,0.029300523921847343,0.0696549043059349,0.8591395020484924,0.041905149817466736,2,2
04_non_game_or_uncertain,low_confidence_or_non_game,10,image,a49a46b98c4998d38abc7c9859e58be2ef7f372e59debbb334171b7766c6bb3a,page_1083595128159871/images/ad_1022193043639022_image_859b735a4ae4.jpg,04_non_game_or_uncertain/x0010__page_1083595128159871__ad_1022193043639022__sha_a49a46b98c49__ad_1022193043639022_image_859b735a4ae4.jpg,non_game,0.14826002717018127,0.22741639614105225,0.20105978846549988,0.19584739208221436,0.3756764233112335,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,10,image,2e3a1954b7e70547e56b219ab32a80ad820ce4501a3e96e18ff32ee854b3420a,page_1083595128159871/images/ad_1025268993279204_image_b47cc86aead9.jpg,04_non_game_or_uncertain/x0010__page_1083595128159871__ad_1025268993279204__sha_2e3a1954b7e7__ad_1025268993279204_image_b47cc86aead9.jpg,non_game,0.0230904221534729,0.24754294753074646,0.19791653752326965,0.2657250463962555,0.2888154685497284,0,0
01_arrows,arrow_maze_or_clip,10,image,c18c83e13b0e8132256411210b79b70d5c8c26aaf078a6eb70a7cb9a87f4d95d,page_1083595128159871/images/ad_1044674794555861_image_88c7276ec2a2.jpg,01_arrows/x0010__page_1083595128159871__ad_1044674794555861__sha_c18c83e13b0e__ad_1044674794555861_image_88c7276ec2a2.jpg,arrows,0.6824804022908211,0.8000165224075317,0.11753612011671066,0.024705398827791214,0.057741936296224594,0,0
03_live_action_real_people,vision_or_live_action,10,image,af4873025af3de67ccdb49b71d2a333a6384b17fc5b3d7da395d90a980dd19bb,page_1083595128159871/images/ad_1051013357391164_image_ad61cf938a44.jpg,03_live_action_real_people/x0010__page_1083595128159871__ad_1051013357391164__sha_af4873025af3__ad_1051013357391164_image_ad61cf938a44.jpg,live_action,0.6083215028047562,0.05482105538249016,0.14480142295360565,0.7531229257583618,0.04725464805960655,1,3
03_live_action_real_people,vision_or_live_action,10,image,c72f67a4fa5154b7526126ca9edd5c570e328dce7c415770fd4ff68fe2b97ebb,page_1083595128159871/images/ad_1060817043037001_image_35b1c33cbc7a.jpg,03_live_action_real_people/x0010__page_1083595128159871__ad_1060817043037001__sha_c72f67a4fa51__ad_1060817043037001_image_35b1c33cbc7a.jpg,arrows,0.2411901354789734,0.4755358099937439,0.20481330156326294,0.2343456745147705,0.08530519157648087,0,1
01_arrows,arrow_maze_or_clip,10,image,a44ce064e7c1f661ca0e4baa2bc0137b1bb2ea1032ea283b0e92125fec8326da,page_1083595128159871/images/ad_1221736729993496_image_f75a1b506eba.jpg,01_arrows/x0010__page_1083595128159871__ad_1221736729993496__sha_a44ce064e7c1__ad_1221736729993496_image_f75a1b506eba.jpg,arrows,0.7273854315280914,0.8313007354736328,0.10391530394554138,0.01937135122716427,0.04541267454624176,0,0
03_live_action_real_people,vision_or_live_action,10,image,c2792c6e06ba02d0f699679ae85a35da8597a9a08761ab43ffdd33b4641961a6,page_1083595128159871/images/ad_1222696719810501_image_77fa9526eb68.jpg,03_live_action_real_people/x0010__page_1083595128159871__ad_1222696719810501__sha_c2792c6e06ba__ad_1222696719810501_image_77fa9526eb68.jpg,live_action,0.35662658512592316,0.19972948729991913,0.15746831893920898,0.5563560724258423,0.08644609153270721,0,0
01_arrows,arrow_maze_or_clip,10,image,1864445fd004aede84374aa6b22c0805861bfe51fb3704df97bbd1d1adf313e7,page_1083595128159871/images/ad_1250842140323932_image_69896b3be4d2.jpg,01_arrows/x0010__page_1083595128159871__ad_1250842140323932__sha_1864445fd004__ad_1250842140323932_image_69896b3be4d2.jpg,non_game,0.19336161017417908,0.17538417875766754,0.268343061208725,0.09456811100244522,0.46170467138290405,0,0
03_live_action_real_people,vision_or_live_action,10,image,85dd7aaaabe0f6dfc4fe5fb6cc5027b5f8a209b88d16bf55a20f476f61d212aa,page_1083595128159871/images/ad_1289362653280994_image_f5e24b08e171.jpg,03_live_action_real_people/x0010__page_1083595128159871__ad_1289362653280994__sha_85dd7aaaabe0__ad_1289362653280994_image_f5e24b08e171.jpg,live_action,0.3370174914598465,0.1279217153787613,0.157997265458107,0.5255492329597473,0.18853174149990082,0,1
03_live_action_real_people,vision_or_live_action,10,image,ba87151c1025331ac44f42c77bb8496f1ecddce770089505bd712c810cb9e1eb,page_1083595128159871/images/ad_1334377868842871_image_5574822228da.jpg,03_live_action_real_people/x0010__page_1083595128159871__ad_1334377868842871__sha_ba87151c1025__ad_1334377868842871_image_5574822228da.jpg,live_action,0.6943682432174683,0.06370817124843597,0.08103042840957642,0.7753986716270447,0.07986275106668472,2,2
03_live_action_real_people,vision_or_live_action,10,image,5e2ccd60eae2b45da6e1f720bc6899ddd14783f4754c1b7ce1ce109fc2fd3696,page_1083595128159871/images/ad_1336524798437511_image_02296a4c3bca.jpg,03_live_action_real_people/x0010__page_1083595128159871__ad_1336524798437511__sha_5e2ccd60eae2__ad_1336524798437511_image_02296a4c3bca.jpg,live_action,0.7510606274008751,0.04683015123009682,0.06129810959100723,0.8214661478996277,0.0704055204987526,1,1
03_live_action_real_people,vision_or_live_action,10,image,46e6a89668ffe600e32b4b86a41cc3c70fe18e673e5a13119f00e3f3a7cbbfbf,page_1083595128159871/images/ad_1397378079109036_image_d8d31e5a62ce.jpg,03_live_action_real_people/x0010__page_1083595128159871__ad_1397378079109036__sha_46e6a89668ff__ad_1397378079109036_image_d8d31e5a62ce.jpg,live_action,0.608517587184906,0.0655103400349617,0.12701261043548584,0.7355301976203918,0.0719468742609024,2,2
03_live_action_real_people,vision_or_live_action,10,image,22d7bca7be0f423dd4288bc06c3a0bf9750b2f4f5e154ebbd47d1a22303a2fd8,page_1083595128159871/images/ad_1514935396849062_image_9e3f9fa492de.jpg,03_live_action_real_people/x0010__page_1083595128159871__ad_1514935396849062__sha_22d7bca7be0f__ad_1514935396849062_image_9e3f9fa492de.jpg,live_action,0.3922925293445587,0.14620570838451385,0.16066309809684753,0.5529556274414062,0.1401754915714264,0,1
03_live_action_real_people,vision_or_live_action,10,image,c8ae89a437184192fbaa8bc3d1bd6c50c00eb1a108bbc657b049d3151065c2a9,page_1083595128159871/images/ad_1547376630415809_image_38774b0c1160.jpg,03_live_action_real_people/x0010__page_1083595128159871__ad_1547376630415809__sha_c8ae89a43718__ad_1547376630415809_image_38774b0c1160.jpg,live_action,0.7428017556667328,0.05303255841135979,0.07747003436088562,0.8202717900276184,0.04922565817832947,2,3
02_other_gameplay,strong_other_gameplay_clip,9,image,1efc39b5c765737c75dc0ccef623bb7a8dbc47e22c14fd25e4b2446ada8d249a,page_1083595128159871/images/ad_1000357312920264_image_55578cc40a84.jpg,02_other_gameplay/x0009__page_1083595128159871__ad_1000357312920264__sha_1efc39b5c765__ad_1000357312920264_image_55578cc40a84.jpg,other_gameplay,0.22500881552696228,0.2984335124492645,0.5234423279762268,0.05672378093004227,0.121400386095047,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,9,image,fe79ab842af401b59b5aaa14032803f1db4dacf574756b07f034661d0ade0345,page_1083595128159871/images/ad_1002751942489164_image_18de9e809452.jpg,04_non_game_or_uncertain/x0009__page_1083595128159871__ad_1002751942489164__sha_fe79ab842af4__ad_1002751942489164_image_18de9e809452.jpg,live_action,0.16963839530944824,0.2310318946838379,0.26608896255493164,0.4357273578643799,0.067151740193367,0,0
01_arrows,arrow_maze_or_clip,9,image,9f180f11ce149aad41987493b5c0e4606815d2df08324cc085a432fd160639db,page_1083595128159871/images/ad_1006337635327700_image_d4c0b7594994.jpg,01_arrows/x0009__page_1083595128159871__ad_1006337635327700__sha_9f180f11ce14__ad_1006337635327700_image_d4c0b7594994.jpg,arrows,0.5499342978000641,0.6834623217582703,0.13352802395820618,0.12015585601329803,0.06285376846790314,0,0
03_live_action_real_people,vision_or_live_action,9,image,a18adc30c2c8dc5887a7cec7b70284a471414af0caa262b2f60b082b330c50f5,page_1083595128159871/images/ad_1008204474872488_image_c2093bbea737.jpg,03_live_action_real_people/x0009__page_1083595128159871__ad_1008204474872488__sha_a18adc30c2c8__ad_1008204474872488_image_c2093bbea737.jpg,live_action,0.24879413843154907,0.18894611299037933,0.21830150485038757,0.46709564328193665,0.12565673887729645,0,0
01_arrows,arrow_maze_or_clip,9,image,aba1fc4add33eb710370be3957c507f4acd31766ce180933f11153583c050afe,page_1083595128159871/images/ad_1012217061704203_image_b52ab8deb36a.jpg,01_arrows/x0009__page_1083595128159871__ad_1012217061704203__sha_aba1fc4add33__ad_1012217061704203_image_b52ab8deb36a.jpg,arrows,0.6833337917923927,0.801265299320221,0.11793150752782822,0.02663367986679077,0.05416955053806305,0,0
03_live_action_real_people,vision_or_live_action,9,image,507ed2a2265e17ee9e6db8466bb4a3c17df63c4d4622068a2327ceee383deea0,page_1083595128159871/images/ad_1018126267463503_image_90c5c76dd3a0.jpg,03_live_action_real_people/x0009__page_1083595128159871__ad_1018126267463503__sha_507ed2a2265e__ad_1018126267463503_image_90c5c76dd3a0.jpg,live_action,0.443829745054245,0.08006497472524643,0.1483003944158554,0.6077321767807007,0.1639024317264557,2,3
03_live_action_real_people,vision_or_live_action,9,image,0c128ed68f8e733d883f0da497b53594c903c7e9f4b2973da91d12ae5104fe4a,page_1083595128159871/images/ad_1020923317255212_image_a33240dc64fb.jpg,03_live_action_real_people/x0009__page_1083595128159871__ad_1020923317255212__sha_0c128ed68f8e__ad_1020923317255212_image_a33240dc64fb.jpg,arrows,0.06420344114303589,0.3551027476787567,0.2483220100402832,0.2908993065357208,0.10567593574523926,1,1
03_live_action_real_people,vision_or_live_action,9,image,8af035a8f9e10bfee02cafff8e23d4306ef1bf0770c14a3f627e784a0bad9255,page_1083595128159871/images/ad_1022823770303336_image_38fff311776e.jpg,03_live_action_real_people/x0009__page_1083595128159871__ad_1022823770303336__sha_8af035a8f9e1__ad_1022823770303336_image_38fff311776e.jpg,live_action,0.7243422120809555,0.04879528656601906,0.07740648090839386,0.8017486929893494,0.07204955816268921,0,1
01_arrows,arrow_maze_or_clip,9,image,8669f0221d5365218d8c6a8778a639d8b16d822709399bf5c77b7d0919ee74e6,page_1083595128159871/images/ad_1024398526904881_image_30e91c588aba.jpg,01_arrows/x0009__page_1083595128159871__ad_1024398526904881__sha_8669f0221d53__ad_1024398526904881_image_30e91c588aba.jpg,arrows,0.6098457872867584,0.7461045980453491,0.1362588107585907,0.022631987929344177,0.09500458091497421,0,0
02_other_gameplay,strong_other_gameplay_clip,9,image,cb36f9f959359a76f445e66752f7e00f3261d24b335d3bd524eeee49b82d2ff4,page_1083595128159871/images/ad_1025412363424104_image_5863599386fb.jpg,02_other_gameplay/x0009__page_1083595128159871__ad_1025412363424104__sha_cb36f9f95935__ad_1025412363424104_image_5863599386fb.jpg,other_gameplay,0.24713587760925293,0.2197483479976654,0.46688422560691833,0.14138153195381165,0.17198583483695984,0,0
01_arrows,arrow_maze_or_clip,9,image,4fbeb13afdfbd40583c074deafc60ab96f1bc4282111ed926ff2c980a0002401,page_1083595128159871/images/ad_1033977919029179_image_fd2ef25bd00f.jpg,01_arrows/x0009__page_1083595128159871__ad_1033977919029179__sha_4fbeb13afdfb__ad_1033977919029179_image_fd2ef25bd00f.jpg,arrows,0.7614598870277405,0.8580336570739746,0.09657377004623413,0.014179106801748276,0.031213395297527313,0,0
01_arrows,arrow_maze_or_clip,9,image,2e60ab8a01fd59aeb7d4f543daba522612f39269910df0df9e4ceced3aa490e9,page_1083595128159871/images/ad_1039752071769928_image_caa166c661c4.jpg,01_arrows/x0009__page_1083595128159871__ad_1039752071769928__sha_2e60ab8a01fd__ad_1039752071769928_image_caa166c661c4.jpg,non_game,0.07762426137924194,0.3188199996948242,0.1771659553050995,0.10756977647542953,0.39644426107406616,0,0
01_arrows,arrow_maze_or_clip,9,image,305a8f0c122ac16177e71cacceeb293dc3b96786fb4256a287c03c30dc72dd87,page_1083595128159871/images/ad_1055629513795225_image_78de6105e185.jpg,01_arrows/x0009__page_1083595128159871__ad_1055629513795225__sha_305a8f0c122a__ad_1055629513795225_image_78de6105e185.jpg,arrows,0.7360590249300003,0.8339144587516785,0.09785543382167816,0.01693892851471901,0.05129123479127884,0,0
03_live_action_real_people,vision_or_live_action,9,image,1e1428a595e09dcf9e2e9b3cbc19f9a8ca38edb682d48da5bf57263f6f832fd1,page_1083595128159871/images/ad_1065114539176287_image_372e6eb314c7.jpg,03_live_action_real_people/x0009__page_1083595128159871__ad_1065114539176287__sha_1e1428a595e0__ad_1065114539176287_image_372e6eb314c7.jpg,live_action,0.6990943998098373,0.062379010021686554,0.09665371477603912,0.7957481145858765,0.04521914944052696,2,2
03_live_action_real_people,vision_or_live_action,9,image,9f88b18d1780a85fbdb064ad9b9f1cad69fa6d85239de457daa72f55a46bb891,page_1083595128159871/images/ad_1156757586604131_image_5e372ed00b0a.jpg,03_live_action_real_people/x0009__page_1083595128159871__ad_1156757586604131__sha_9f88b18d1780__ad_1156757586604131_image_5e372ed00b0a.jpg,live_action,0.6586396247148514,0.07164005190134048,0.07917766273021698,0.7539109587669373,0.09527133405208588,3,3
01_arrows,arrow_maze_or_clip,9,image,f4dd4f6db2f5d20e8bf466b99f25f9b349b26182d218b580640dc82ae45282dc,page_1083595128159871/images/ad_1207328144710513_image_b36cd36579e5.jpg,01_arrows/x0009__page_1083595128159871__ad_1207328144710513__sha_f4dd4f6db2f5__ad_1207328144710513_image_b36cd36579e5.jpg,arrows,0.7559620961546898,0.8505112528800964,0.09454915672540665,0.018799668177962303,0.036139898002147675,0,0
03_live_action_real_people,vision_or_live_action,9,image,d6b558d8370057b67dd99bad73596ccee0e423ab2b25c2a583bc184818a7e39a,page_1083595128159871/images/ad_1254888283209697_image_173d3dfac3cc.jpg,03_live_action_real_people/x0009__page_1083595128159871__ad_1254888283209697__sha_d6b558d83700__ad_1254888283209697_image_173d3dfac3cc.jpg,live_action,0.7666970789432526,0.033911485224962234,0.07218095660209656,0.8388780355453491,0.05502949655056,2,2
04_non_game_or_uncertain,low_confidence_or_non_game,9,image,4ab5a1bb88754081cfb7150f6e7f771d6b9965ad65efa5210c8aaec3437cff15,page_1083595128159871/images/ad_1275558341029143_image_6b5eee83d42a.jpg,04_non_game_or_uncertain/x0009__page_1083595128159871__ad_1275558341029143__sha_4ab5a1bb8875__ad_1275558341029143_image_6b5eee83d42a.jpg,arrows,0.08035928010940552,0.4157698154449463,0.33541053533554077,0.11066484451293945,0.1381547898054123,0,0
01_arrows,arrow_maze_or_clip,9,image,09ae6cd51260c4119322e79318ac1c6d75d5503ba0f23d22a08a6e13ecffd1a0,page_1083595128159871/images/ad_1330858351970681_image_bdc09e4e984b.jpg,01_arrows/x0009__page_1083595128159871__ad_1330858351970681__sha_09ae6cd51260__ad_1330858351970681_image_bdc09e4e984b.jpg,arrows,0.6727443858981133,0.7954000234603882,0.12265563756227493,0.01804853044450283,0.06389585137367249,0,0
01_arrows,arrow_maze_or_clip,9,image,092a929d6261b9d69c443b8962e3de9e7000be6c6f75f5bdce84844bfe487444,page_1083595128159871/images/ad_1336923285282280_image_965fcee069ec.jpg,01_arrows/x0009__page_1083595128159871__ad_1336923285282280__sha_092a929d6261__ad_1336923285282280_image_965fcee069ec.jpg,arrows,0.672762356698513,0.7967385649681091,0.1239762082695961,0.025581998750567436,0.05370323359966278,0,0
01_arrows,arrow_maze_or_clip,9,image,c2f4bc60945959c487a1c9a09f79c1b655bc1edea7e052899b50f883b95eabc1,page_1083595128159871/images/ad_1352374893430308_image_28dbe0dd3f3d.jpg,01_arrows/x0009__page_1083595128159871__ad_1352374893430308__sha_c2f4bc609459__ad_1352374893430308_image_28dbe0dd3f3d.jpg,arrows,0.025644630193710327,0.3387785255908966,0.2801825702190399,0.0679050087928772,0.3131338953971863,0,0
01_arrows,arrow_maze_or_clip,9,image,b1f34a635aa5ba93eacd05f917058f6fbb01216731a63571fbf9a2c64d4edf14,page_1083595128159871/images/ad_1669620994228045_image_279dc63ecf16.jpg,01_arrows/x0009__page_1083595128159871__ad_1669620994228045__sha_b1f34a635aa5__ad_1669620994228045_image_279dc63ecf16.jpg,arrows,0.4385037273168564,0.6127982139587402,0.17429448664188385,0.0417293906211853,0.17117789387702942,0,0
03_live_action_real_people,vision_or_live_action,9,image,7bb2174a7eaa3bf954c94e75a4fb116152341a37f0d6018229a231346eaa138c,page_1083595128159871/images/ad_2081543029461203_image_3aa475d616d2.jpg,03_live_action_real_people/x0009__page_1083595128159871__ad_2081543029461203__sha_7bb2174a7eaa__ad_2081543029461203_image_3aa475d616d2.jpg,live_action,0.7026488780975342,0.07644742727279663,0.08655840158462524,0.7892072796821594,0.047786809504032135,3,3
